business_id,transaction_id,transaction_type,trans_time_stamp,metro_location,trans_amount,avail_credit,account_age,income_bracket,industry,is_fraud
610,1822,Payroll,2023-07-11 20:28:03.602880,Austin–Round Rock–San Marcos,107.77369685432791,8384.023826495457,571,250k - 500k,Construction,1
907,4130,Client Expenses,2023-05-07 20:28:03.607057,Austin–Round Rock–San Marcos,643.7593017722412,35847.5372658358,40,1m +,Retail Trade,0
899,3295,Utilities,2023-11-27 20:28:03.605606,Los Angeles–Long Beach–Anaheim,1556.9536582324736,611.4589511779456,160,0 - 250k,"Finance, Insurance, And Real Estate",1
483,3506,Rent,2023-07-06 20:28:03.605986,Los Angeles–Long Beach–Anaheim,1841.0155789731648,28940.344910228767,628,0 - 250k,Construction,0
868,5230,Office Supplies,2023-07-07 20:28:03.609216,Los Angeles–Long Beach–Anaheim,1830.9572057394294,42546.17877021428,534,0 - 250k,Retail Trade,0
321,7176,Office Supplies,2022-10-10 20:28:03.612594,Chicago–Naperville–Elgin,1497.075725369169,41267.61064159882,263,250k - 500k,"Finance, Insurance, And Real Estate",0
674,6295,Office Supplies,2023-01-09 20:28:03.611204,New York–Newark–Jersey City,1387.2990287793098,36162.16631808888,527,0 - 250k,"Agriculture, Forestry, And Fishing",1
929,1021,Office Supplies,2023-12-29 20:28:03.601497,Los Angeles–Long Beach–Anaheim,1007.3551468421247,42638.90901427609,61,250k - 500k,Construction,0
414,6460,Payroll,2023-09-10 20:28:03.611473,Dallas–Fort Worth–Arlington,1199.2824078949766,13069.125171463225,29,less than 0,Retail Trade,0
421,3655,Utilities,2022-12-07 20:28:03.606237,Chicago–Naperville–Elgin,1834.1975371660142,12305.461856808553,613,250k - 500k,Retail Trade,0
389,6225,Utilities,2022-12-18 20:28:03.611098,Austin–Round Rock–San Marcos,708.5046070044781,22203.177567211813,152,500k - 1m,"Agriculture, Forestry, And Fishing",0
440,2067,Utilities,2022-11-01 20:28:03.603345,Dallas–Fort Worth–Arlington,0.09624778862349359,5603.552528003658,330,0 - 250k,"Finance, Insurance, And Real Estate",0
934,1833,Vendor Payments,2022-11-07 20:28:03.602898,Austin–Round Rock–San Marcos,786.9334374805584,44750.63783132311,421,250k - 500k,Wholesale Trade,0
273,9195,Vendor Payments,2023-08-30 20:28:03.615710,New York–Newark–Jersey City,4.347567563175003,29865.00706807762,396,1m +,"Finance, Insurance, And Real Estate",1
90,2987,Office Supplies,2023-05-10 20:28:03.605084,Chicago–Naperville–Elgin,1093.818038530456,19349.740490428907,563,less than 0,Construction,0
947,2349,Client Expenses,2023-03-07 20:28:03.603878,Austin–Round Rock–San Marcos,729.6420844350324,11596.521230341134,3,500k - 1m,Construction,0
634,9191,Rent,2024-05-30 20:28:03.615703,Chicago–Naperville–Elgin,1685.7853478937934,3090.0546389790175,133,0 - 250k,Retail Trade,0
6,7626,Utilities,2023-08-09 20:28:03.613293,Chicago–Naperville–Elgin,25.313540423725023,12419.54272176578,603,1m +,"Agriculture, Forestry, And Fishing",1
376,3014,Office Supplies,2024-05-15 20:28:03.605132,Chicago–Naperville–Elgin,1307.465000252287,46471.61119098228,96,1m +,"Finance, Insurance, And Real Estate",1
727,1997,Utilities,2023-01-18 20:28:03.603193,Austin–Round Rock–San Marcos,162.9084294688008,45562.28387290592,473,0 - 250k,Wholesale Trade,0
566,941,Rent,2023-03-06 20:28:03.601361,Chicago–Naperville–Elgin,419.25977590269235,11372.029465728883,128,1m +,"Agriculture, Forestry, And Fishing",0
400,6651,Office Supplies,2024-08-06 20:28:03.611774,Los Angeles–Long Beach–Anaheim,769.1478928104991,21233.538731266337,387,250k - 500k,Construction,0
227,398,Client Expenses,2024-06-06 20:28:03.600329,Dallas–Fort Worth–Arlington,528.6902354533925,17376.938663125962,535,1m +,Wholesale Trade,0
830,6484,Vendor Payments,2024-06-11 20:28:03.611513,Austin–Round Rock–San Marcos,1515.6479880609093,35499.923028509045,658,250k - 500k,Wholesale Trade,0
554,9597,Utilities,2023-01-27 20:28:03.616340,Austin–Round Rock–San Marcos,1637.2843770768657,22844.584070557317,438,500k - 1m,Construction,0
753,9150,Utilities,2024-03-10 20:28:03.615640,Chicago–Naperville–Elgin,691.5284356430763,49620.60915789649,562,500k - 1m,Wholesale Trade,0
154,641,Office Supplies,2023-12-24 20:28:03.600801,Chicago–Naperville–Elgin,993.5523511754556,98.10091554776635,632,500k - 1m,"Finance, Insurance, And Real Estate",1
974,9177,Vendor Payments,2024-02-04 20:28:03.615682,Austin–Round Rock–San Marcos,364.16186650050975,44360.586136592676,211,less than 0,Construction,0
660,7810,Payroll,2023-07-04 20:28:03.613574,Los Angeles–Long Beach–Anaheim,490.19001460978416,35066.48652443445,611,250k - 500k,"Agriculture, Forestry, And Fishing",1
477,9164,Client Expenses,2024-08-07 20:28:03.615661,Dallas–Fort Worth–Arlington,853.1818903718695,28966.95553978739,511,less than 0,Wholesale Trade,0
239,1196,Office Supplies,2023-06-10 20:28:03.601792,New York–Newark–Jersey City,486.76655852121775,27335.797297236237,643,500k - 1m,"Finance, Insurance, And Real Estate",1
853,6686,Office Supplies,2023-07-18 20:28:03.611828,Austin–Round Rock–San Marcos,912.1957767838784,4872.01649102073,331,500k - 1m,Wholesale Trade,0
675,8168,Client Expenses,2023-07-14 20:28:03.614128,Dallas–Fort Worth–Arlington,570.6769903493425,44297.789398053224,183,500k - 1m,Construction,0
745,475,Client Expenses,2023-06-09 20:28:03.600481,Dallas–Fort Worth–Arlington,1203.6196177139614,33829.5994733495,70,500k - 1m,Wholesale Trade,0
887,2365,Vendor Payments,2024-01-22 20:28:03.603904,Chicago–Naperville–Elgin,1418.173362847699,47950.35053433875,26,0 - 250k,Wholesale Trade,0
512,9747,Utilities,2023-02-11 20:28:03.616569,Dallas–Fort Worth–Arlington,767.4346210773997,12844.132917910556,465,0 - 250k,Construction,0
878,407,Client Expenses,2024-03-08 20:28:03.600347,Los Angeles–Long Beach–Anaheim,1725.2362035188612,12405.404284740107,416,1m +,Wholesale Trade,0
901,7357,Payroll,2023-12-28 20:28:03.612871,Los Angeles–Long Beach–Anaheim,787.3964261152997,19059.35925861307,657,0 - 250k,Construction,0
644,5308,Client Expenses,2024-09-23 20:28:03.609348,New York–Newark–Jersey City,1351.7094752542898,7238.375137028092,350,500k - 1m,Retail Trade,0
776,82,Office Supplies,2022-10-15 20:28:03.599635,Austin–Round Rock–San Marcos,1044.167618324553,3090.952150570958,486,500k - 1m,"Finance, Insurance, And Real Estate",1
260,4142,Rent,2023-06-07 20:28:03.607077,Austin–Round Rock–San Marcos,755.97850113847,42149.617727349745,487,less than 0,"Agriculture, Forestry, And Fishing",0
909,8112,Payroll,2024-08-09 20:28:03.614043,Chicago–Naperville–Elgin,622.6453586966769,20292.445020107298,304,less than 0,Retail Trade,0
338,5918,Vendor Payments,2024-01-13 20:28:03.610598,Austin–Round Rock–San Marcos,1467.0527818766063,41149.65156011059,695,1m +,"Agriculture, Forestry, And Fishing",1
837,8126,Utilities,2023-12-16 20:28:03.614064,Dallas–Fort Worth–Arlington,690.2369288693698,20431.45068596416,154,500k - 1m,Wholesale Trade,0
956,3485,Utilities,2024-05-12 20:28:03.605926,Los Angeles–Long Beach–Anaheim,1943.6454005239225,46660.590137075254,307,1m +,"Finance, Insurance, And Real Estate",0
101,8778,Rent,2023-04-10 20:28:03.615071,Chicago–Naperville–Elgin,439.2759828698094,24578.185596091345,597,500k - 1m,Retail Trade,0
71,8360,Utilities,2023-08-29 20:28:03.614423,Chicago–Naperville–Elgin,1546.1416251367389,28959.55581826692,142,500k - 1m,"Finance, Insurance, And Real Estate",1
127,2563,Rent,2024-05-06 20:28:03.604259,Dallas–Fort Worth–Arlington,906.2508138072099,1803.094613958356,167,less than 0,Construction,0
386,1772,Vendor Payments,2024-07-25 20:28:03.602795,Los Angeles–Long Beach–Anaheim,164.76250404255666,44001.1014205332,2,1m +,"Finance, Insurance, And Real Estate",0
856,2291,Client Expenses,2024-06-29 20:28:03.603781,Austin–Round Rock–San Marcos,1071.5932923738883,40810.35854106954,307,less than 0,Construction,0
658,8739,Client Expenses,2024-08-30 20:28:03.615011,Dallas–Fort Worth–Arlington,1674.0057374418366,2973.6773295559406,671,250k - 500k,Construction,0
936,1276,Payroll,2022-10-27 20:28:03.601927,Austin–Round Rock–San Marcos,447.54513817041317,23666.952697643846,165,less than 0,"Agriculture, Forestry, And Fishing",1
940,8134,Rent,2024-06-18 20:28:03.614076,Dallas–Fort Worth–Arlington,1394.7253807229306,30634.94735094825,521,500k - 1m,Construction,0
119,1775,Payroll,2022-12-26 20:28:03.602800,Chicago–Naperville–Elgin,437.5774916151669,36273.884455124426,509,500k - 1m,Wholesale Trade,0
307,4201,Vendor Payments,2023-02-10 20:28:03.607242,Dallas–Fort Worth–Arlington,327.92423763614954,27021.10065152795,81,1m +,Wholesale Trade,0
124,324,Office Supplies,2023-06-02 20:28:03.600186,Los Angeles–Long Beach–Anaheim,975.0320896694952,45211.01275635283,428,1m +,Construction,1
752,9879,Vendor Payments,2023-01-16 20:28:03.616773,New York–Newark–Jersey City,455.1028551325809,33162.92573478149,523,1m +,"Agriculture, Forestry, And Fishing",1
350,1308,Vendor Payments,2024-03-22 20:28:03.602000,Chicago–Naperville–Elgin,1016.3697665737405,41779.81199007121,701,250k - 500k,"Agriculture, Forestry, And Fishing",0
776,1275,Office Supplies,2023-07-26 20:28:03.601925,Los Angeles–Long Beach–Anaheim,1362.218997288519,13588.958756894326,58,1m +,Retail Trade,0
134,1536,Utilities,2023-06-28 20:28:03.602397,Los Angeles–Long Beach–Anaheim,36.699752908186944,44939.85971345598,620,0 - 250k,"Finance, Insurance, And Real Estate",0
207,9366,Client Expenses,2023-09-07 20:28:03.615981,Dallas–Fort Worth–Arlington,157.0553831835666,9535.877093991341,622,less than 0,Retail Trade,0
649,5176,Office Supplies,2022-11-12 20:28:03.609120,New York–Newark–Jersey City,1905.6506298929542,8905.382797921779,455,250k - 500k,"Agriculture, Forestry, And Fishing",1
739,1241,Client Expenses,2023-08-08 20:28:03.601868,New York–Newark–Jersey City,1251.3464247775173,13730.716740781656,406,250k - 500k,Wholesale Trade,1
145,6944,Payroll,2023-05-18 20:28:03.612240,Chicago–Naperville–Elgin,1830.4965390402288,36122.47780649106,141,1m +,"Finance, Insurance, And Real Estate",1
808,9745,Client Expenses,2024-09-12 20:28:03.616566,Chicago–Naperville–Elgin,1144.4211872093492,42400.4653401578,467,less than 0,Wholesale Trade,0
720,117,Client Expenses,2024-05-09 20:28:03.599702,Dallas–Fort Worth–Arlington,1754.0772580866092,47613.77251732916,213,250k - 500k,Wholesale Trade,0
685,3015,Rent,2022-12-27 20:28:03.605134,Los Angeles–Long Beach–Anaheim,591.4478099033494,37125.37283388639,377,1m +,"Finance, Insurance, And Real Estate",1
331,231,Rent,2024-07-22 20:28:03.599919,New York–Newark–Jersey City,916.8276635843955,8461.511545006346,430,less than 0,Retail Trade,1
579,4701,Payroll,2023-12-06 20:28:03.608295,Austin–Round Rock–San Marcos,83.74939794642944,27791.81333463576,118,less than 0,Construction,0
980,3181,Office Supplies,2023-12-31 20:28:03.605413,Chicago–Naperville–Elgin,245.56959623830156,24187.707583795127,278,500k - 1m,Construction,0
124,3826,Rent,2023-11-20 20:28:03.606524,Chicago–Naperville–Elgin,1853.6970863253523,4324.763701069878,160,less than 0,"Agriculture, Forestry, And Fishing",0
925,6343,Client Expenses,2024-05-31 20:28:03.611276,Austin–Round Rock–San Marcos,785.1414408063166,44282.13748256974,414,1m +,"Agriculture, Forestry, And Fishing",0
390,7500,Vendor Payments,2024-06-25 20:28:03.613101,Chicago–Naperville–Elgin,1686.0703292769804,14088.29342486304,43,1m +,"Finance, Insurance, And Real Estate",1
654,8797,Office Supplies,2024-03-31 20:28:03.615101,New York–Newark–Jersey City,1001.63408618768,11795.342221059218,687,0 - 250k,Retail Trade,1
154,5452,Rent,2024-06-07 20:28:03.609596,New York–Newark–Jersey City,83.69588976586861,6208.410283639631,609,1m +,Wholesale Trade,0
120,1737,Office Supplies,2024-06-08 20:28:03.602736,Dallas–Fort Worth–Arlington,631.0785414597093,1440.3568892309981,239,1m +,Retail Trade,0
905,4088,Payroll,2023-09-07 20:28:03.606983,Austin–Round Rock–San Marcos,449.96283114762423,7556.859841162117,435,1m +,Retail Trade,0
849,7136,Rent,2023-02-01 20:28:03.612532,Dallas–Fort Worth–Arlington,1852.9188746725474,21982.395856158295,550,less than 0,Retail Trade,0
395,4175,Client Expenses,2024-03-24 20:28:03.607198,Los Angeles–Long Beach–Anaheim,116.66654456960335,49642.80469463649,500,less than 0,"Finance, Insurance, And Real Estate",0
441,5345,Utilities,2024-09-25 20:28:03.609411,Dallas–Fort Worth–Arlington,1619.9757500341805,39840.6180793154,589,1m +,Wholesale Trade,1
828,2897,Rent,2022-10-09 20:28:03.604826,New York–Newark–Jersey City,1805.7295875832817,37392.63132624267,599,500k - 1m,Wholesale Trade,1
740,3796,Vendor Payments,2023-12-14 20:28:03.606475,Dallas–Fort Worth–Arlington,1020.6251668240795,24693.270538314046,233,500k - 1m,Wholesale Trade,0
411,1488,Vendor Payments,2024-02-19 20:28:03.602306,Austin–Round Rock–San Marcos,1095.8926081412187,49149.460486249234,488,500k - 1m,Wholesale Trade,0
725,3598,Office Supplies,2024-01-01 20:28:03.606141,Dallas–Fort Worth–Arlington,620.4928493752211,9532.133890167244,684,250k - 500k,"Agriculture, Forestry, And Fishing",0
918,1414,Payroll,2022-10-27 20:28:03.602181,Austin–Round Rock–San Marcos,659.801920298129,48354.39548890569,425,0 - 250k,Wholesale Trade,0
884,7677,Office Supplies,2024-08-27 20:28:03.613371,Dallas–Fort Worth–Arlington,204.1222070388462,20641.5709891444,278,less than 0,"Agriculture, Forestry, And Fishing",0
697,2065,Rent,2022-12-14 20:28:03.603342,Chicago–Naperville–Elgin,693.8266407417946,29500.370165175977,52,500k - 1m,Wholesale Trade,0
149,7213,Payroll,2023-03-09 20:28:03.612651,Los Angeles–Long Beach–Anaheim,1563.6554252978242,27805.38364612215,99,0 - 250k,Construction,1
432,7530,Office Supplies,2023-02-19 20:28:03.613147,Austin–Round Rock–San Marcos,62.361728269525685,17279.85396669228,681,500k - 1m,Construction,0
720,5287,Utilities,2023-05-04 20:28:03.609313,Dallas–Fort Worth–Arlington,1648.1752243414876,42728.59034479898,272,less than 0,Retail Trade,0
647,61,Rent,2024-03-20 20:28:03.599594,Austin–Round Rock–San Marcos,335.4055519794539,19959.12479845513,170,0 - 250k,Wholesale Trade,0
471,1774,Utilities,2023-07-08 20:28:03.602798,Austin–Round Rock–San Marcos,1293.8533959313709,26108.08481093852,450,500k - 1m,Retail Trade,0
712,8579,Payroll,2023-03-15 20:28:03.614758,Dallas–Fort Worth–Arlington,60.857071329299295,16053.660001186438,559,less than 0,Retail Trade,0
598,3976,Payroll,2024-07-08 20:28:03.606778,Austin–Round Rock–San Marcos,317.6782954124937,10254.21123331523,544,250k - 500k,Construction,1
315,6006,Payroll,2024-05-24 20:28:03.610749,Austin–Round Rock–San Marcos,914.6940518982145,48843.355148216506,109,250k - 500k,Wholesale Trade,1
863,8498,Vendor Payments,2023-10-03 20:28:03.614634,Dallas–Fort Worth–Arlington,1957.505431439018,30211.469807475994,186,250k - 500k,Construction,0
357,5443,Office Supplies,2022-12-11 20:28:03.609580,Los Angeles–Long Beach–Anaheim,446.8092492724529,18699.389251428085,190,less than 0,Wholesale Trade,0
731,3400,Utilities,2024-02-08 20:28:03.605781,New York–Newark–Jersey City,1183.3608390640031,46803.78199392008,604,1m +,Wholesale Trade,1
774,582,Vendor Payments,2023-10-25 20:28:03.600686,Dallas–Fort Worth–Arlington,1047.2011461184748,28855.482473189113,80,less than 0,Wholesale Trade,0
262,4714,Client Expenses,2024-06-02 20:28:03.608317,New York–Newark–Jersey City,1800.0471953154517,34406.280179204354,572,250k - 500k,Construction,0
503,6971,Client Expenses,2023-01-19 20:28:03.612282,Dallas–Fort Worth–Arlington,147.87128703339513,33323.304774499644,706,less than 0,Retail Trade,0
947,2632,Rent,2023-01-24 20:28:03.604376,Dallas–Fort Worth–Arlington,896.6726829163612,20304.9170834634,27,1m +,Retail Trade,0
881,4880,Rent,2023-10-30 20:28:03.608598,New York–Newark–Jersey City,154.0098664043892,19611.02084764655,116,250k - 500k,"Finance, Insurance, And Real Estate",1
372,8091,Vendor Payments,2022-12-30 20:28:03.614011,New York–Newark–Jersey City,1904.7903481279031,47998.29068560321,52,1m +,Retail Trade,1
449,4450,Utilities,2023-04-19 20:28:03.607844,Austin–Round Rock–San Marcos,1340.819553202237,49163.8044258862,678,500k - 1m,"Agriculture, Forestry, And Fishing",0
22,8485,Utilities,2024-06-09 20:28:03.614614,Los Angeles–Long Beach–Anaheim,461.1501102511253,36902.54469677604,308,less than 0,"Agriculture, Forestry, And Fishing",0
969,1595,Client Expenses,2023-03-08 20:28:03.602497,New York–Newark–Jersey City,1929.7291988105994,41114.161054754724,369,500k - 1m,Construction,1
685,4969,Vendor Payments,2024-09-20 20:28:03.608749,Austin–Round Rock–San Marcos,54.63902328348658,41270.625297630744,606,500k - 1m,Retail Trade,0
721,7916,Rent,2023-09-05 20:28:03.613736,Chicago–Naperville–Elgin,1381.287226279002,43691.22217307555,679,250k - 500k,"Finance, Insurance, And Real Estate",1
906,9980,Client Expenses,2023-07-08 20:28:03.616929,Dallas–Fort Worth–Arlington,1406.9156862193402,39685.39163439965,413,0 - 250k,"Finance, Insurance, And Real Estate",1
725,7191,Payroll,2022-12-25 20:28:03.612617,Austin–Round Rock–San Marcos,1121.0771761034994,6592.122889613639,416,1m +,"Finance, Insurance, And Real Estate",1
460,7265,Rent,2023-02-19 20:28:03.612730,Dallas–Fort Worth–Arlington,910.7354089309619,44847.90797538622,677,500k - 1m,"Agriculture, Forestry, And Fishing",0
922,123,Rent,2024-01-07 20:28:03.599713,Austin–Round Rock–San Marcos,369.02399119742313,22964.622676709656,216,250k - 500k,"Agriculture, Forestry, And Fishing",0
238,7126,Office Supplies,2024-06-13 20:28:03.612517,Los Angeles–Long Beach–Anaheim,1016.4454033765353,37596.683742702284,246,less than 0,"Agriculture, Forestry, And Fishing",0
783,7572,Utilities,2023-07-15 20:28:03.613211,Los Angeles–Long Beach–Anaheim,219.03498388471832,37220.204191255594,211,250k - 500k,"Agriculture, Forestry, And Fishing",0
276,6871,Payroll,2024-04-29 20:28:03.612128,Austin–Round Rock–San Marcos,184.24521629214706,49451.13591560179,304,1m +,Construction,1
79,3308,Rent,2023-04-04 20:28:03.605627,Los Angeles–Long Beach–Anaheim,1697.2767959061187,28998.439668271945,413,1m +,Wholesale Trade,0
381,2339,Office Supplies,2023-10-20 20:28:03.603861,Los Angeles–Long Beach–Anaheim,1479.817423177766,34736.20638182906,39,less than 0,Construction,0
71,7789,Vendor Payments,2024-01-29 20:28:03.613542,New York–Newark–Jersey City,545.3780800961274,3243.306335069068,186,less than 0,"Finance, Insurance, And Real Estate",1
19,4515,Rent,2023-01-22 20:28:03.607972,Austin–Round Rock–San Marcos,207.5003538410678,22780.831542107953,411,1m +,Retail Trade,1
588,8652,Utilities,2024-03-18 20:28:03.614869,Dallas–Fort Worth–Arlington,1512.2980238770076,40987.84206563494,337,250k - 500k,"Agriculture, Forestry, And Fishing",0
43,8098,Office Supplies,2024-03-20 20:28:03.614021,Dallas–Fort Worth–Arlington,1811.0407570093737,35127.308647190606,54,250k - 500k,Construction,0
18,9927,Vendor Payments,2023-07-21 20:28:03.616847,Austin–Round Rock–San Marcos,1704.073234563523,6316.682071092982,317,500k - 1m,"Finance, Insurance, And Real Estate",1
960,7417,Client Expenses,2022-10-18 20:28:03.612971,Los Angeles–Long Beach–Anaheim,1399.140659690819,31639.015499589772,95,250k - 500k,"Agriculture, Forestry, And Fishing",0
925,5118,Rent,2024-05-24 20:28:03.609021,Austin–Round Rock–San Marcos,1453.9326889220797,23178.8313619336,327,less than 0,"Agriculture, Forestry, And Fishing",0
816,380,Payroll,2023-09-20 20:28:03.600295,Los Angeles–Long Beach–Anaheim,1147.2115722476065,23139.353494443516,79,1m +,Wholesale Trade,1
688,7324,Payroll,2024-08-26 20:28:03.612821,New York–Newark–Jersey City,1410.2245226706877,43997.80209657803,416,250k - 500k,Retail Trade,1
487,8458,Office Supplies,2024-04-19 20:28:03.614572,Austin–Round Rock–San Marcos,1012.7526491706011,47647.85244499381,85,250k - 500k,"Finance, Insurance, And Real Estate",0
493,8952,Office Supplies,2023-02-28 20:28:03.615338,Austin–Round Rock–San Marcos,1532.6959276621117,16789.44814183326,421,250k - 500k,Construction,0
149,7334,Client Expenses,2024-07-05 20:28:03.612836,Austin–Round Rock–San Marcos,928.3917332898945,11811.006341572722,316,1m +,"Finance, Insurance, And Real Estate",0
103,580,Office Supplies,2022-12-24 20:28:03.600682,Los Angeles–Long Beach–Anaheim,772.1358669034515,46835.07822535637,605,less than 0,"Agriculture, Forestry, And Fishing",0
657,9826,Rent,2022-11-19 20:28:03.616690,Dallas–Fort Worth–Arlington,964.6371601351942,43501.84840988644,105,less than 0,"Agriculture, Forestry, And Fishing",0
476,8104,Vendor Payments,2023-03-30 20:28:03.614031,New York–Newark–Jersey City,1583.6554418632604,20333.196461649677,607,1m +,"Agriculture, Forestry, And Fishing",1
203,3936,Rent,2023-06-15 20:28:03.606708,New York–Newark–Jersey City,378.34372720341867,41443.09107340278,555,1m +,"Finance, Insurance, And Real Estate",1
956,1399,Office Supplies,2023-09-19 20:28:03.602155,Los Angeles–Long Beach–Anaheim,1189.869686994746,42116.380363016484,698,250k - 500k,"Finance, Insurance, And Real Estate",0
194,4911,Office Supplies,2024-06-06 20:28:03.608650,New York–Newark–Jersey City,325.0103121183647,1837.7912314329615,687,1m +,Construction,1
655,4036,Rent,2023-10-04 20:28:03.606878,Dallas–Fort Worth–Arlington,511.6460500960838,8024.955942704065,324,less than 0,Retail Trade,0
189,8900,Office Supplies,2024-09-05 20:28:03.615258,Austin–Round Rock–San Marcos,1743.5170595986754,24643.501642389463,213,250k - 500k,"Agriculture, Forestry, And Fishing",0
608,8136,Vendor Payments,2023-04-01 20:28:03.614079,New York–Newark–Jersey City,1763.5089697516185,34566.158028379854,613,0 - 250k,"Finance, Insurance, And Real Estate",1
835,9291,Utilities,2024-05-16 20:28:03.615859,Dallas–Fort Worth–Arlington,1335.5637980604147,9942.434209125822,590,0 - 250k,Wholesale Trade,0
940,6939,Office Supplies,2022-10-04 20:28:03.612233,New York–Newark–Jersey City,157.53902782980256,12503.873632785844,79,250k - 500k,Wholesale Trade,1
660,891,Office Supplies,2024-02-24 20:28:03.601278,Dallas–Fort Worth–Arlington,273.56668784103874,24585.882207510167,368,less than 0,Construction,0
237,2655,Payroll,2023-12-05 20:28:03.604414,Austin–Round Rock–San Marcos,1221.5685396090755,49671.797568079804,57,1m +,"Finance, Insurance, And Real Estate",1
10,996,Payroll,2023-02-07 20:28:03.601456,Dallas–Fort Worth–Arlington,27.228294512201767,29234.643762419106,393,0 - 250k,Wholesale Trade,0
27,2423,Rent,2024-06-03 20:28:03.604022,Chicago–Naperville–Elgin,1585.971166629895,512.7574689081871,160,1m +,Construction,1
423,7900,Rent,2024-04-30 20:28:03.613711,Dallas–Fort Worth–Arlington,1152.4965002423755,38056.57767890564,65,less than 0,Retail Trade,0
99,806,Utilities,2024-04-05 20:28:03.601135,Dallas–Fort Worth–Arlington,549.9822595798378,15685.03629125565,299,1m +,Construction,1
523,7707,Vendor Payments,2024-09-18 20:28:03.613417,New York–Newark–Jersey City,1384.372576760234,20478.663598438055,221,1m +,"Agriculture, Forestry, And Fishing",1
806,8226,Payroll,2023-02-23 20:28:03.614218,Dallas–Fort Worth–Arlington,205.5108846411784,316.10447713250613,310,500k - 1m,"Agriculture, Forestry, And Fishing",0
515,5673,Utilities,2023-08-14 20:28:03.610120,New York–Newark–Jersey City,221.78304648834234,19814.167803373108,402,less than 0,"Agriculture, Forestry, And Fishing",1
273,9406,Rent,2024-06-27 20:28:03.616042,New York–Newark–Jersey City,363.04526690791585,21114.28022329816,241,250k - 500k,"Agriculture, Forestry, And Fishing",1
771,4965,Payroll,2024-07-30 20:28:03.608743,Los Angeles–Long Beach–Anaheim,1250.7964859829049,9764.98679619373,329,less than 0,Wholesale Trade,1
924,5881,Vendor Payments,2023-10-07 20:28:03.610530,Chicago–Naperville–Elgin,380.9336469957003,19169.175536367755,518,250k - 500k,"Finance, Insurance, And Real Estate",1
350,3797,Utilities,2022-12-29 20:28:03.606476,Austin–Round Rock–San Marcos,854.3495793460187,43261.47979302231,114,250k - 500k,"Agriculture, Forestry, And Fishing",0
996,9724,Payroll,2024-05-07 20:28:03.616534,Los Angeles–Long Beach–Anaheim,711.357128061965,39048.282162133444,492,250k - 500k,Construction,0
958,230,Office Supplies,2024-09-25 20:28:03.599918,Chicago–Naperville–Elgin,1304.1316393705556,24130.354029616945,371,less than 0,"Agriculture, Forestry, And Fishing",0
297,8789,Vendor Payments,2023-06-04 20:28:03.615088,Los Angeles–Long Beach–Anaheim,1937.3162714004236,43521.515622541265,354,0 - 250k,"Finance, Insurance, And Real Estate",0
996,8817,Client Expenses,2024-08-22 20:28:03.615131,Austin–Round Rock–San Marcos,145.5030505532635,45926.522589289234,47,1m +,Construction,0
940,5199,Utilities,2024-03-08 20:28:03.609159,New York–Newark–Jersey City,736.3114807255757,15250.461874836263,97,500k - 1m,Construction,1
903,3898,Rent,2024-08-27 20:28:03.606644,Chicago–Naperville–Elgin,1401.9857879782976,30959.42315524558,593,250k - 500k,"Agriculture, Forestry, And Fishing",0
92,9633,Utilities,2024-01-22 20:28:03.616395,New York–Newark–Jersey City,28.97737231857733,7360.299273679638,503,1m +,Wholesale Trade,0
840,9801,Utilities,2023-07-12 20:28:03.616651,Dallas–Fort Worth–Arlington,1056.1042748710245,48431.22836505294,450,0 - 250k,"Finance, Insurance, And Real Estate",0
229,9964,Payroll,2023-11-16 20:28:03.616904,Dallas–Fort Worth–Arlington,1015.507969265207,32584.66857478213,706,500k - 1m,"Agriculture, Forestry, And Fishing",0
241,198,Rent,2024-05-24 20:28:03.599858,Los Angeles–Long Beach–Anaheim,330.4757804208018,28060.191610443064,4,0 - 250k,Construction,0
787,4318,Office Supplies,2024-09-01 20:28:03.607617,Austin–Round Rock–San Marcos,1330.778474336035,21331.766232262857,227,500k - 1m,"Agriculture, Forestry, And Fishing",0
945,8991,Office Supplies,2023-10-03 20:28:03.615397,Chicago–Naperville–Elgin,1969.6036957674903,40186.70377207447,428,less than 0,Construction,0
504,7646,Client Expenses,2024-07-14 20:28:03.613324,Dallas–Fort Worth–Arlington,268.81225377557814,8561.490743167338,387,less than 0,"Agriculture, Forestry, And Fishing",0
501,4280,Utilities,2023-09-03 20:28:03.607511,New York–Newark–Jersey City,1870.38206091514,5104.800585499864,94,250k - 500k,Wholesale Trade,1
225,7917,Vendor Payments,2022-10-28 20:28:03.613737,Dallas–Fort Worth–Arlington,1645.697811044888,43035.967417958695,80,1m +,"Finance, Insurance, And Real Estate",0
319,3779,Utilities,2023-07-30 20:28:03.606446,Chicago–Naperville–Elgin,754.7822208473824,33110.69868954619,637,1m +,Wholesale Trade,1
1000,7760,Vendor Payments,2023-04-08 20:28:03.613498,Chicago–Naperville–Elgin,1664.295574687425,11048.475122176782,248,less than 0,"Finance, Insurance, And Real Estate",0
467,7138,Payroll,2023-03-07 20:28:03.612535,New York–Newark–Jersey City,1406.1440438142918,30378.562310274327,344,less than 0,Retail Trade,1
99,3352,Office Supplies,2022-11-07 20:28:03.605701,Dallas–Fort Worth–Arlington,1177.7387804144225,4527.919689947746,133,0 - 250k,Retail Trade,0
