business_id,transaction_id,trans_time_stamp,trans_amount,avail_credit,account_age,is_Client Expenses,is_Office Supplies,is_Payroll,is_Rent,is_Utilities,is_Vendor Payments,"is_Agriculture, Forestry, And Fishing",is_Construction,"is_Finance, Insurance, And Real Estate",is_Retail Trade,is_Wholesale Trade,metro_encoded,income_encoded,is_fraud
355,7700,2023-12-23 20:28:03.613406,1064.96,15740.64,133,1,0,0,0,0,0,1,0,0,0,0,1873,1,0
584,6885,2024-03-09 20:28:03.612149,1757.52,6679.88,354,0,0,0,0,1,0,1,0,0,0,0,1873,2,0
609,9236,2023-03-17 20:28:03.615773,586.16,29076.83,485,0,0,1,0,0,0,0,1,0,0,0,1940,4,0
398,4320,2022-12-03 20:28:03.607621,109.35,14720.35,443,1,0,0,0,0,0,0,0,0,1,0,1964,1,0
709,6712,2023-02-25 20:28:03.611868,1786.03,22218.3,467,0,1,0,0,0,0,0,0,1,0,0,1873,0,0
625,3455,2022-11-14 20:28:03.605874,1020.43,1248.55,399,0,0,0,0,1,0,0,0,0,1,0,1906,3,0
722,9005,2023-11-25 20:28:03.615418,1681.69,2014.1,216,1,0,0,0,0,0,1,0,0,0,0,1940,0,0
73,5986,2022-11-23 20:28:03.610714,489.02,31584.84,450,1,0,0,0,0,0,0,0,1,0,0,1688,1,1
50,8758,2024-03-27 20:28:03.615040,1499.51,23700.13,269,0,0,0,0,0,1,0,0,0,1,0,1906,1,0
428,80,2022-11-16 20:28:03.599631,828.6,10777.76,272,0,0,0,1,0,0,0,1,0,0,0,1688,0,1
283,5874,2024-02-01 20:28:03.610518,1871.87,31356.53,319,1,0,0,0,0,0,0,0,0,1,0,1688,1,1
897,1766,2023-01-02 20:28:03.602785,438.19,661.55,134,0,0,0,0,1,0,1,0,0,0,0,1940,4,0
734,5268,2023-11-07 20:28:03.609280,439.38,44912.92,375,0,0,0,1,0,0,0,1,0,0,0,1906,3,0
211,3726,2023-01-11 20:28:03.606357,290.1,7821.76,708,1,0,0,0,0,0,0,0,0,0,1,1906,3,0
573,6699,2024-07-07 20:28:03.611847,648.95,17837.09,487,0,0,0,1,0,0,0,0,1,0,0,1688,2,1
356,2581,2024-06-13 20:28:03.604289,1940.95,3720.1,285,0,1,0,0,0,0,0,1,0,0,0,1906,2,0
785,8103,2023-09-28 20:28:03.614029,761.35,31010.59,141,0,0,0,1,0,0,0,0,1,0,0,1873,3,1
962,7947,2023-08-30 20:28:03.613783,1615.22,9050.6,687,0,0,0,1,0,0,0,1,0,0,0,1906,1,0
409,6051,2023-09-17 20:28:03.610817,1983.32,15623.04,33,0,0,0,0,1,0,0,1,0,0,0,1940,4,0
435,1661,2022-11-08 20:28:03.602609,1634.9,26194.81,597,0,0,1,0,0,0,0,1,0,0,0,1906,4,0
96,621,2023-06-23 20:28:03.600762,579.39,16651.86,320,0,0,0,0,1,0,0,0,0,1,0,1906,3,0
197,9844,2024-01-09 20:28:03.616718,1127.98,13324.94,439,0,0,0,0,1,0,0,0,0,1,0,1906,3,0
316,7893,2022-12-04 20:28:03.613701,1029.21,13183.01,292,0,0,0,1,0,0,0,0,0,1,0,1940,0,0
138,7378,2024-04-10 20:28:03.612903,360.91,3380.1,325,0,0,0,0,1,0,0,0,1,0,0,1688,1,1
754,7504,2023-08-14 20:28:03.613107,1019.06,22264.7,354,0,0,0,0,1,0,0,0,0,0,1,1688,3,1
261,3864,2023-04-15 20:28:03.606588,605.83,8221.13,202,1,0,0,0,0,0,0,0,0,0,1,1906,2,0
850,5060,2023-09-26 20:28:03.608904,340.1,14493.07,556,0,0,0,1,0,0,0,0,1,0,0,1873,2,0
356,1556,2024-06-29 20:28:03.602431,651.04,24800.73,198,0,0,0,0,0,1,0,0,0,1,0,1940,2,1
572,1415,2023-09-19 20:28:03.602182,379.18,37410.39,119,0,0,0,0,1,0,0,0,0,1,0,1688,2,0
285,715,2024-05-17 20:28:03.600973,1363.12,40924.93,362,0,0,1,0,0,0,0,1,0,0,0,1688,3,1
922,1860,2023-08-28 20:28:03.602961,459.64,4859.29,655,1,0,0,0,0,0,0,0,0,1,0,1964,3,0
635,5738,2023-09-19 20:28:03.610232,216.14,15424.59,168,1,0,0,0,0,0,0,0,0,1,0,1940,0,0
29,2342,2023-11-17 20:28:03.603866,505.83,41888.62,565,0,0,0,0,1,0,0,0,0,1,0,1940,1,0
862,4215,2023-11-28 20:28:03.607265,903.06,25107.65,136,0,0,1,0,0,0,0,0,1,0,0,1906,3,1
669,8939,2024-04-04 20:28:03.615318,1279.64,42909.39,5,1,0,0,0,0,0,0,1,0,0,0,1964,4,0
975,9458,2024-01-06 20:28:03.616127,381.43,31453.63,330,0,0,1,0,0,0,1,0,0,0,0,1873,0,0
311,2819,2024-01-23 20:28:03.604689,1859.86,28656.94,316,0,1,0,0,0,0,0,0,0,0,1,1940,4,0
687,3060,2024-01-03 20:28:03.605209,238.3,47600.96,471,0,0,0,0,0,1,0,0,1,0,0,1688,4,1
338,6103,2023-03-12 20:28:03.610896,773.08,26272.91,444,0,1,0,0,0,0,0,0,0,1,0,1906,2,1
213,9959,2023-08-18 20:28:03.616897,604.76,3047.27,26,0,0,0,1,0,0,0,0,0,1,0,1873,1,0
147,6306,2023-04-04 20:28:03.611220,1462.84,40620.25,212,0,0,0,0,0,1,0,0,1,0,0,1873,1,0
942,4767,2022-11-10 20:28:03.608407,1688.08,10800.88,358,0,0,0,0,1,0,0,0,0,1,0,1873,4,0
260,4958,2024-05-22 20:28:03.608731,1315.47,22296.05,90,1,0,0,0,0,0,0,0,0,0,1,1688,2,1
680,8754,2023-01-25 20:28:03.615034,765.54,12784.14,613,0,0,0,1,0,0,0,0,0,0,1,1964,0,0
96,5755,2024-02-07 20:28:03.610262,847.75,13188.9,711,0,0,0,0,0,1,1,0,0,0,0,1964,3,0
955,6533,2023-11-26 20:28:03.611589,53.73,9056.75,392,1,0,0,0,0,0,0,0,0,1,0,1964,3,0
360,3543,2024-01-07 20:28:03.606049,143.96,9036.7,628,0,0,0,0,0,1,0,0,1,0,0,1873,1,1
540,5336,2022-12-05 20:28:03.609396,144.75,13848.84,179,0,0,0,0,1,0,1,0,0,0,0,1964,2,1
228,7797,2024-04-01 20:28:03.613554,116.78,1742.62,503,0,0,1,0,0,0,0,0,0,0,1,1964,3,0
281,7811,2023-10-09 20:28:03.613575,648.52,10510.52,34,0,0,0,0,1,0,1,0,0,0,0,1964,1,0
95,9115,2024-05-04 20:28:03.615587,243.15,23608.89,485,0,0,0,0,1,0,0,0,1,0,0,1964,4,1
99,378,2024-07-24 20:28:03.600291,140.58,28697.31,307,0,0,1,0,0,0,0,0,1,0,0,1688,3,0
58,890,2024-03-20 20:28:03.601276,1276.55,11313.96,183,0,0,0,0,1,0,1,0,0,0,0,1906,2,0
580,3043,2023-12-14 20:28:03.605180,1797.77,34182.71,353,1,0,0,0,0,0,0,0,0,0,1,1964,3,0
337,4879,2023-05-29 20:28:03.608596,316.98,43704.97,681,0,0,1,0,0,0,0,0,1,0,0,1873,2,0
363,1542,2023-08-04 20:28:03.602407,1581.11,1084.44,27,0,0,0,0,0,1,0,0,0,1,0,1906,4,1
410,7911,2023-08-16 20:28:03.613728,993.52,29017.03,33,1,0,0,0,0,0,1,0,0,0,0,1964,3,0
606,5477,2023-12-16 20:28:03.609638,137.85,6689.97,593,0,1,0,0,0,0,0,1,0,0,0,1873,4,0
644,6450,2024-04-27 20:28:03.611458,438.8,32779.65,174,1,0,0,0,0,0,0,0,0,0,1,1688,0,1
231,1480,2023-06-03 20:28:03.602292,125.39,37060.69,60,0,0,0,0,0,1,0,0,0,0,1,1688,4,1
270,7015,2023-06-28 20:28:03.612349,1259.69,4419.86,129,0,0,1,0,0,0,0,0,1,0,0,1688,2,1
971,2867,2023-11-30 20:28:03.604770,838.52,34600.67,396,0,0,0,1,0,0,0,0,0,1,0,1906,1,0
338,119,2024-05-13 20:28:03.599705,607.4,972.79,729,1,0,0,0,0,0,0,0,0,1,0,1940,1,0
620,226,2023-03-15 20:28:03.599910,1252.73,37705.16,663,0,1,0,0,0,0,0,0,0,0,1,1873,1,0
330,1945,2023-09-18 20:28:03.603105,127.3,36175.57,165,0,0,0,0,1,0,0,0,1,0,0,1940,0,0
887,4132,2023-09-01 20:28:03.607060,912.14,4652.46,290,0,0,0,0,1,0,0,1,0,0,0,1940,1,0
312,1896,2023-03-30 20:28:03.603022,24.23,47332.5,355,0,1,0,0,0,0,0,0,1,0,0,1873,4,1
929,9090,2022-11-15 20:28:03.615548,624.69,349.81,395,0,1,0,0,0,0,0,0,0,1,0,1964,0,1
259,3144,2023-11-03 20:28:03.605351,553.96,31756.85,29,0,0,0,0,0,1,0,0,0,0,1,1940,1,0
800,1697,2023-07-14 20:28:03.602669,1219.24,22048.93,483,1,0,0,0,0,0,0,0,1,0,0,1688,3,1
931,4218,2024-04-24 20:28:03.607270,1031.54,46972.14,702,0,0,0,1,0,0,0,1,0,0,0,1906,1,0
893,6631,2023-02-26 20:28:03.611743,1288.86,46645.46,193,0,0,0,0,0,1,0,0,1,0,0,1873,3,0
654,4255,2024-05-11 20:28:03.607333,1464.9,47371.5,608,0,1,0,0,0,0,0,0,0,1,0,1873,3,0
649,2182,2024-06-08 20:28:03.603596,919.86,9801.49,438,0,0,1,0,0,0,0,0,0,0,1,1964,3,1
573,4441,2023-11-10 20:28:03.607828,1320.03,23260.33,522,0,0,1,0,0,0,1,0,0,0,0,1688,0,1
568,6139,2023-02-25 20:28:03.610968,1822.81,31136.26,686,0,0,1,0,0,0,1,0,0,0,0,1964,3,1
475,4675,2023-05-02 20:28:03.608251,585.96,16725.45,617,1,0,0,0,0,0,1,0,0,0,0,1873,2,1
5,1002,2024-02-15 20:28:03.601466,629.12,24650.3,595,0,0,0,0,1,0,0,0,0,1,0,1940,2,0
560,5989,2024-09-26 20:28:03.610719,1605.76,7066.11,380,1,0,0,0,0,0,0,0,0,1,0,1873,1,0
972,2725,2023-01-31 20:28:03.604531,1559.37,8594.39,642,0,1,0,0,0,0,0,0,0,1,0,1964,1,0
571,2121,2024-06-19 20:28:03.603494,749.46,12277.71,252,1,0,0,0,0,0,0,0,0,0,1,1688,3,1
516,6911,2022-12-20 20:28:03.612190,617.68,37424.64,721,0,0,0,0,0,1,0,0,1,0,0,1964,0,1
31,6923,2023-03-02 20:28:03.612209,1659.68,34949.7,302,0,0,0,1,0,0,0,0,0,1,0,1873,1,0
297,4082,2024-04-13 20:28:03.606973,1240.41,9102.7,399,1,0,0,0,0,0,0,0,1,0,0,1940,1,0
393,187,2023-11-23 20:28:03.599837,853.69,2151.71,139,0,0,0,0,0,1,0,1,0,0,0,1964,0,0
726,7234,2023-02-28 20:28:03.612683,1990.68,13031.84,356,0,0,0,0,0,1,1,0,0,0,0,1688,1,0
344,2885,2022-10-20 20:28:03.604800,1683.92,34786.15,633,0,0,0,0,1,0,0,1,0,0,0,1873,3,0
532,8147,2023-02-17 20:28:03.614096,1604.49,22979.68,488,0,0,0,1,0,0,0,0,0,1,0,1940,4,0
355,4963,2023-07-09 20:28:03.608739,484.29,15493.04,595,0,0,0,1,0,0,0,0,0,1,0,1964,0,0
361,2848,2024-02-23 20:28:03.604738,692.55,29822.57,69,1,0,0,0,0,0,1,0,0,0,0,1906,4,0
883,8752,2024-06-26 20:28:03.615031,1208.44,174.9,346,1,0,0,0,0,0,0,1,0,0,0,1873,0,1
185,9464,2023-05-18 20:28:03.616136,149.67,38333.52,192,0,1,0,0,0,0,1,0,0,0,0,1873,0,0
398,5231,2024-02-15 20:28:03.609218,19.39,4933.61,368,0,0,0,0,1,0,1,0,0,0,0,1964,1,0
725,116,2023-06-21 20:28:03.599700,1802.08,13465.82,190,0,1,0,0,0,0,0,0,0,0,1,1906,2,0
639,8041,2024-05-11 20:28:03.613927,266.29,27051.45,210,0,0,0,0,1,0,0,0,0,0,1,1873,1,0
465,7769,2022-11-03 20:28:03.613512,104.41,46723.7,459,0,0,0,1,0,0,0,0,0,0,1,1940,2,1
75,4702,2023-06-16 20:28:03.608297,1008.09,45324.2,118,0,0,0,0,1,0,0,1,0,0,0,1940,3,0
912,3175,2024-06-15 20:28:03.605403,1377.38,24938.47,191,0,0,0,1,0,0,0,0,0,0,1,1964,2,0
781,6653,2023-10-12 20:28:03.611777,938.54,8834.8,420,0,1,0,0,0,0,0,0,1,0,0,1964,0,1
864,196,2023-04-06 20:28:03.599854,1598.57,23361.55,329,0,0,1,0,0,0,1,0,0,0,0,1688,1,1
164,8050,2023-02-15 20:28:03.613941,1860.59,39487.24,575,0,0,0,0,0,1,0,1,0,0,0,1964,4,0
567,9652,2023-10-05 20:28:03.616424,1332.05,42607.96,269,0,0,0,0,0,1,1,0,0,0,0,1940,0,0
633,3033,2024-09-16 20:28:03.605164,674.64,35237.0,393,0,0,0,0,0,1,0,0,0,1,0,1964,0,0
335,6433,2023-12-06 20:28:03.611412,1203.7,37317.18,46,0,1,0,0,0,0,0,0,1,0,0,1906,4,0
216,2161,2023-09-28 20:28:03.603561,1170.24,6795.9,2,0,1,0,0,0,0,0,1,0,0,0,1688,4,0
452,5797,2023-05-27 20:28:03.610333,1630.7,15045.96,268,0,0,0,1,0,0,0,1,0,0,0,1940,1,0
738,8827,2022-10-30 20:28:03.615146,1088.91,20487.27,529,0,0,0,0,0,1,0,0,1,0,0,1873,4,0
830,7830,2023-01-22 20:28:03.613605,1094.78,24726.96,684,0,0,0,0,0,1,0,0,0,0,1,1873,3,0
16,4133,2023-12-31 20:28:03.607062,1636.77,28727.15,182,0,1,0,0,0,0,0,1,0,0,0,1964,1,0
508,1128,2023-05-27 20:28:03.601677,1894.18,31061.6,102,0,0,0,0,1,0,0,0,0,1,0,1964,3,0
564,2970,2023-03-06 20:28:03.605055,826.68,16169.88,690,1,0,0,0,0,0,0,1,0,0,0,1940,0,0
572,3464,2022-10-23 20:28:03.605891,1801.16,4393.08,653,0,0,0,0,1,0,0,0,1,0,0,1964,4,1
559,1357,2023-04-02 20:28:03.602084,404.52,2237.92,216,0,0,0,0,0,1,0,0,1,0,0,1688,2,1
410,1348,2022-11-10 20:28:03.602068,901.64,17695.33,42,0,0,0,1,0,0,1,0,0,0,0,1940,0,0
253,7768,2023-04-09 20:28:03.613510,774.69,12976.17,239,1,0,0,0,0,0,1,0,0,0,0,1940,2,0
868,7822,2022-11-30 20:28:03.613592,894.31,1249.64,183,0,0,0,0,0,1,0,1,0,0,0,1688,3,0
689,2631,2023-03-01 20:28:03.604374,609.63,15332.0,464,0,0,1,0,0,0,0,1,0,0,0,1906,3,0
113,7306,2023-07-06 20:28:03.612793,147.5,12012.9,313,0,0,1,0,0,0,0,0,0,1,0,1964,3,0
201,7141,2023-02-18 20:28:03.612540,1725.42,22333.42,444,1,0,0,0,0,0,0,0,0,1,0,1964,3,0
865,6134,2022-12-17 20:28:03.610960,289.99,18357.96,497,1,0,0,0,0,0,0,0,0,0,1,1964,2,0
458,1699,2023-06-20 20:28:03.602672,859.99,22934.51,163,0,0,1,0,0,0,0,1,0,0,0,1688,2,1
781,2050,2024-09-16 20:28:03.603317,966.2,34926.38,315,0,0,0,0,0,1,0,0,0,0,1,1688,1,1
791,8932,2023-06-30 20:28:03.615307,1435.69,26870.67,587,0,0,1,0,0,0,0,1,0,0,0,1940,0,0
133,2930,2023-03-10 20:28:03.604881,610.39,9124.87,130,0,0,0,0,0,1,0,0,0,1,0,1940,0,0
261,1778,2023-02-05 20:28:03.602805,978.89,855.73,101,0,0,0,0,0,1,0,1,0,0,0,1873,4,1
327,6992,2024-08-23 20:28:03.612314,779.34,45813.85,514,0,0,1,0,0,0,0,0,0,0,1,1964,4,0
412,7033,2024-03-10 20:28:03.612376,1729.66,46474.53,218,0,0,1,0,0,0,1,0,0,0,0,1940,3,1
147,4834,2024-01-18 20:28:03.608520,1118.14,42103.39,120,0,0,0,0,0,1,0,0,0,0,1,1940,4,0
638,8706,2022-10-26 20:28:03.614961,1149.71,19826.47,645,0,1,0,0,0,0,0,0,0,1,0,1873,0,0
731,2316,2022-12-18 20:28:03.603823,460.37,20375.16,225,0,0,0,0,1,0,0,0,0,0,1,1906,4,0
337,5025,2023-07-03 20:28:03.608845,254.83,45967.06,191,0,0,0,0,0,1,0,0,0,1,0,1964,4,0
953,8272,2022-12-31 20:28:03.614288,615.88,36405.42,395,0,0,0,0,0,1,1,0,0,0,0,1688,1,1
753,5742,2023-07-21 20:28:03.610239,1667.5,30028.88,301,0,0,0,1,0,0,0,0,0,1,0,1873,3,0
111,8617,2023-07-14 20:28:03.614816,1481.99,36351.98,192,0,0,0,1,0,0,1,0,0,0,0,1873,0,0
985,9365,2023-05-15 20:28:03.615980,1187.81,37668.45,211,0,0,0,0,0,1,0,0,0,1,0,1906,4,0
243,4022,2024-07-02 20:28:03.606855,1382.18,2163.24,170,0,1,0,0,0,0,0,0,0,0,1,1964,1,0
578,3220,2024-05-06 20:28:03.605478,908.93,15903.48,60,0,1,0,0,0,0,0,1,0,0,0,1688,3,0
467,3333,2023-08-20 20:28:03.605669,515.61,27283.83,337,0,0,1,0,0,0,0,0,0,1,0,1940,1,0
709,992,2022-10-30 20:28:03.601449,1319.49,28773.53,89,0,0,0,1,0,0,1,0,0,0,0,1688,1,1
645,1179,2023-05-14 20:28:03.601764,1104.37,34012.68,589,0,0,0,0,0,1,1,0,0,0,0,1873,4,0
796,7956,2024-03-22 20:28:03.613797,1744.04,45683.28,611,0,1,0,0,0,0,0,1,0,0,0,1688,1,1
821,6004,2024-02-18 20:28:03.610746,1323.4,25224.98,256,0,0,0,0,1,0,0,0,0,1,0,1964,2,0
140,2100,2023-07-13 20:28:03.603456,1905.78,30104.97,678,0,1,0,0,0,0,0,0,0,1,0,1873,0,0
47,1193,2022-12-02 20:28:03.601787,506.06,20055.81,72,0,0,0,0,1,0,0,0,0,1,0,1906,3,0
100,5993,2023-09-18 20:28:03.610726,971.27,7513.98,272,0,1,0,0,0,0,0,0,1,0,0,1964,2,1
828,533,2023-11-16 20:28:03.600593,1447.12,10380.57,580,0,0,1,0,0,0,0,0,1,0,0,1688,4,1
5,1170,2024-08-19 20:28:03.601748,1913.35,26377.67,101,0,0,0,0,1,0,1,0,0,0,0,1940,4,0
98,6864,2023-01-14 20:28:03.612118,934.66,1637.72,614,0,0,0,0,1,0,0,0,0,1,0,1964,4,0
700,7248,2024-04-26 20:28:03.612704,1130.8,42345.14,587,1,0,0,0,0,0,0,0,0,0,1,1906,1,0
404,383,2023-07-12 20:28:03.600300,1731.53,22310.94,486,0,1,0,0,0,0,0,0,0,1,0,1873,4,0
733,6439,2024-03-25 20:28:03.611421,618.8,11604.11,375,0,0,0,0,0,1,0,0,0,0,1,1906,4,0
582,7843,2022-11-26 20:28:03.613625,1240.23,21257.48,168,0,0,0,0,0,1,0,0,0,0,1,1906,4,0
897,629,2023-07-07 20:28:03.600777,370.43,15409.7,566,0,0,0,0,1,0,0,1,0,0,0,1688,0,1
255,8412,2023-11-24 20:28:03.614502,1193.6,2498.59,507,0,0,0,1,0,0,0,1,0,0,0,1906,3,0
153,5737,2023-07-30 20:28:03.610231,947.77,43631.21,656,0,1,0,0,0,0,1,0,0,0,0,1964,1,0
922,730,2024-07-11 20:28:03.600998,1659.37,21253.73,706,0,1,0,0,0,0,1,0,0,0,0,1873,1,0
156,6784,2023-02-14 20:28:03.611996,1201.38,38646.4,393,0,0,0,0,1,0,0,1,0,0,0,1873,1,0
663,763,2023-11-19 20:28:03.601058,701.91,1078.69,327,0,0,1,0,0,0,0,0,1,0,0,1688,2,1
622,6227,2023-11-20 20:28:03.611101,266.46,25126.4,133,0,0,0,0,1,0,0,0,0,1,0,1688,1,0
507,2396,2023-04-02 20:28:03.603977,1863.17,10728.12,700,0,0,1,0,0,0,0,0,0,0,1,1964,1,0
214,4437,2022-12-30 20:28:03.607821,699.59,24357.22,191,0,0,0,0,1,0,0,0,0,0,1,1688,0,1
598,8427,2022-10-05 20:28:03.614525,1781.41,23919.16,501,0,0,0,1,0,0,0,0,0,1,0,1940,2,0
886,7831,2024-05-22 20:28:03.613606,60.75,29784.25,621,0,0,0,0,1,0,0,0,0,1,0,1688,4,0
836,4773,2023-10-16 20:28:03.608417,355.74,36030.82,75,0,0,0,1,0,0,0,1,0,0,0,1964,3,0
995,2004,2024-05-31 20:28:03.603205,1844.95,4801.87,540,0,0,0,0,0,1,0,1,0,0,0,1906,2,1
168,4513,2024-01-01 20:28:03.607969,1411.25,43763.41,454,0,0,0,0,1,0,0,0,0,1,0,1688,4,0
112,5615,2023-09-13 20:28:03.609872,856.79,24185.34,487,0,0,0,0,0,1,0,0,0,0,1,1964,3,0
76,8682,2024-06-20 20:28:03.614915,65.67,17548.19,664,0,0,0,1,0,0,0,1,0,0,0,1964,3,0
572,6452,2023-12-05 20:28:03.611461,1040.58,24182.78,284,0,0,0,1,0,0,0,0,0,0,1,1873,1,0
890,7620,2023-02-19 20:28:03.613284,1962.7,22979.26,186,0,1,0,0,0,0,0,1,0,0,0,1688,2,1
213,3642,2024-06-23 20:28:03.606215,946.35,34597.26,729,1,0,0,0,0,0,0,0,0,1,0,1964,3,0
218,9987,2024-07-08 20:28:03.616940,1670.7,7515.8,300,0,0,1,0,0,0,0,1,0,0,0,1906,4,0
111,8656,2023-01-28 20:28:03.614875,115.39,47440.01,623,0,0,1,0,0,0,0,0,1,0,0,1906,1,0
698,8963,2024-04-25 20:28:03.615354,1278.28,20714.1,158,1,0,0,0,0,0,0,1,0,0,0,1964,3,0
330,2131,2022-10-27 20:28:03.603510,1599.57,45646.61,137,0,1,0,0,0,0,1,0,0,0,0,1964,3,0
828,3323,2022-11-22 20:28:03.605653,954.15,4286.18,651,0,0,0,0,0,1,0,1,0,0,0,1906,3,0
364,8472,2023-10-29 20:28:03.614594,1887.01,3751.14,187,1,0,0,0,0,0,0,1,0,0,0,1873,4,0
242,6193,2024-01-23 20:28:03.611050,1954.84,7782.6,691,0,0,0,0,1,0,0,1,0,0,0,1688,3,1
263,5193,2022-11-03 20:28:03.609149,386.37,23693.54,394,0,0,0,0,1,0,1,0,0,0,0,1940,1,0
266,8575,2024-03-12 20:28:03.614752,392.94,21102.33,309,0,0,0,0,1,0,0,0,0,0,1,1906,0,0
848,9471,2024-03-23 20:28:03.616147,1295.21,40849.3,355,0,0,0,0,0,1,0,1,0,0,0,1688,1,1
870,6115,2022-12-07 20:28:03.610914,1663.96,27543.15,44,0,0,0,1,0,0,0,0,1,0,0,1688,1,0
418,2643,2023-06-11 20:28:03.604394,215.0,5979.11,427,0,1,0,0,0,0,0,1,0,0,0,1906,1,0
535,9790,2022-12-11 20:28:03.616635,1841.05,48568.19,339,0,0,0,0,1,0,0,1,0,0,0,1906,2,0
973,245,2024-02-26 20:28:03.600023,1111.45,3739.12,63,1,0,0,0,0,0,0,1,0,0,0,1873,1,0
415,872,2023-10-16 20:28:03.601245,1790.72,1968.77,368,0,0,0,0,1,0,0,0,0,0,1,1906,1,0
63,1014,2023-07-11 20:28:03.601486,351.88,20581.24,508,0,0,0,0,0,1,1,0,0,0,0,1964,0,0
848,5465,2024-01-20 20:28:03.609618,1676.69,2507.83,139,0,0,1,0,0,0,0,0,1,0,0,1688,4,1
447,3324,2023-10-05 20:28:03.605654,1869.13,27024.02,166,1,0,0,0,0,0,0,0,0,0,1,1688,3,1
67,1265,2023-12-13 20:28:03.601908,1149.66,8914.16,5,0,0,0,0,0,1,0,1,0,0,0,1964,0,0
310,9173,2022-11-29 20:28:03.615675,586.69,16988.43,118,1,0,0,0,0,0,1,0,0,0,0,1873,0,0
569,9374,2024-03-23 20:28:03.615994,69.76,7662.75,146,0,0,0,0,0,1,0,0,1,0,0,1873,0,1
243,215,2023-09-16 20:28:03.599890,819.12,33368.93,206,1,0,0,0,0,0,0,1,0,0,0,1940,4,0
289,6317,2024-05-01 20:28:03.611237,1709.06,1353.43,377,0,0,1,0,0,0,1,0,0,0,0,1964,3,1
630,2711,2023-06-01 20:28:03.604508,1958.6,6872.12,233,0,0,0,1,0,0,0,0,1,0,0,1906,1,0
280,5630,2024-07-16 20:28:03.609898,91.79,5269.67,209,0,1,0,0,0,0,0,0,0,1,0,1906,4,0
917,5739,2024-08-19 20:28:03.610234,252.55,12349.39,21,0,0,0,0,0,1,0,0,0,0,1,1964,0,0
123,8526,2022-11-20 20:28:03.614677,848.95,44118.32,188,1,0,0,0,0,0,1,0,0,0,0,1688,3,1
953,1251,2022-11-03 20:28:03.601885,1476.85,45466.88,81,0,0,0,0,1,0,0,0,0,1,0,1940,2,0
962,8785,2024-06-23 20:28:03.615082,1597.24,21657.68,419,0,1,0,0,0,0,0,0,1,0,0,1964,2,1
388,8879,2023-01-24 20:28:03.615226,988.17,32861.67,15,0,1,0,0,0,0,1,0,0,0,0,1873,4,0
444,6206,2023-06-03 20:28:03.611069,1445.03,9.0,266,0,0,0,0,0,1,1,0,0,0,0,1940,1,1
940,5086,2024-06-01 20:28:03.608966,776.42,49962.03,230,0,1,0,0,0,0,0,0,1,0,0,1873,1,1
830,269,2023-08-17 20:28:03.600074,457.05,3694.61,340,0,0,0,0,1,0,0,0,1,0,0,1940,3,0
616,1923,2024-02-01 20:28:03.603068,859.55,21938.12,133,0,0,0,0,1,0,0,0,1,0,0,1873,0,0
714,7671,2023-10-29 20:28:03.613362,1419.8,36411.68,469,0,1,0,0,0,0,0,0,0,1,0,1906,4,0
184,4826,2024-08-14 20:28:03.608507,1324.33,3114.3,80,0,0,0,0,0,1,1,0,0,0,0,1964,0,0
415,7483,2023-10-18 20:28:03.613075,292.21,16483.89,146,0,0,1,0,0,0,0,0,0,0,1,1873,1,0
666,1637,2024-08-10 20:28:03.602569,964.51,1061.52,498,0,0,0,1,0,0,0,1,0,0,0,1940,2,1
130,9571,2023-09-01 20:28:03.616300,29.82,34182.12,289,0,0,0,0,1,0,0,0,1,0,0,1940,2,1
806,27,2023-07-31 20:28:03.599528,864.01,20898.01,530,0,0,0,1,0,0,0,0,1,0,0,1906,1,1
911,1592,2023-02-23 20:28:03.602492,49.67,30083.44,471,0,0,0,0,1,0,0,0,0,0,1,1873,2,0
963,4376,2024-03-27 20:28:03.607716,1641.29,15793.91,635,0,1,0,0,0,0,0,0,1,0,0,1688,0,1
997,5851,2023-01-30 20:28:03.610479,1594.36,41331.33,498,0,0,0,0,0,1,1,0,0,0,0,1964,2,0
815,5677,2024-09-13 20:28:03.610127,1594.43,39679.21,82,0,0,0,1,0,0,0,0,0,1,0,1964,1,0
517,1496,2024-09-01 20:28:03.602320,1112.34,3723.87,332,0,0,0,1,0,0,0,1,0,0,0,1688,1,1
340,9436,2023-05-17 20:28:03.616089,1284.4,7285.49,256,0,1,0,0,0,0,0,0,0,1,0,1873,1,0
869,4375,2023-09-02 20:28:03.607715,1802.43,7003.43,208,0,1,0,0,0,0,0,1,0,0,0,1873,3,0
792,7929,2022-12-10 20:28:03.613756,338.52,20677.5,221,0,1,0,0,0,0,0,0,0,0,1,1964,0,0
480,9636,2023-12-05 20:28:03.616399,1150.34,37612.61,223,0,0,0,1,0,0,0,1,0,0,0,1906,3,0
198,3816,2024-04-26 20:28:03.606507,1390.26,15538.41,622,0,0,0,0,1,0,0,0,1,0,0,1906,1,0
885,8459,2023-04-05 20:28:03.614574,1389.58,43831.34,296,0,1,0,0,0,0,0,1,0,0,0,1873,4,0
690,2157,2024-07-26 20:28:03.603554,1424.9,14766.43,184,0,0,1,0,0,0,0,0,0,0,1,1940,0,0
801,5807,2022-10-11 20:28:03.610350,847.75,17721.39,578,0,1,0,0,0,0,1,0,0,0,0,1940,0,0
482,3302,2024-07-19 20:28:03.605617,1195.09,11794.65,615,0,0,0,0,1,0,0,1,0,0,0,1688,3,1
